metric,group,method,eps,coverage,ci_low,median,ci_high
answer_preserved_rate,correct_low,projected_gradient,0.1,,0.5266559829059829,0.6171568627450981,0.7214460784313725
answer_preserved_rate,correct_low,projected_gradient,0.2,,0.4305555555555556,0.5161290322580645,0.6041602167182661
answer_preserved_rate,correct_low,projected_gradient,0.4,,0.39723793363499244,0.48664529914529914,0.5625
answer_preserved_rate,correct_low,random_activation,0.05,,1.0,1.0,1.0
answer_preserved_rate,correct_low,random_activation,0.1,,1.0,1.0,1.0
answer_preserved_rate,correct_low,random_activation,0.2,,0.9523311491935484,0.9864864864864865,1.0
answer_preserved_rate,correct_low,random_activation,0.4,,0.9308333333333334,0.9733285917496444,1.0
answer_preserved_rate,correct_low,standard_delta_pca,0.05,,1.0,1.0,1.0
answer_preserved_rate,correct_low,standard_delta_pca,0.1,,0.9523311491935484,0.9864864864864865,1.0
answer_preserved_rate,correct_low,standard_delta_pca,0.2,,0.9523311491935484,0.9864864864864865,1.0
answer_preserved_rate,correct_low,standard_delta_pca,0.4,,0.9308333333333334,0.9733285917496444,1.0
answer_preserved_rate,correct_low,temperature_1.25,0.0,,1.0,1.0,1.0
answer_preserved_rate,correct_low,temperature_1.5,0.0,,1.0,1.0,1.0
answer_preserved_rate,correct_low,temperature_2,0.0,,1.0,1.0,1.0
answer_preserved_rate,wrong_low,accessible_rho,0.05,,0.9721325549450549,0.9924242424242424,1.0
answer_preserved_rate,wrong_low,accessible_rho,0.1,,0.9424223602484472,0.9761904761904762,1.0
answer_preserved_rate,wrong_low,accessible_rho,0.2,,0.9095709930313589,0.9424653215636822,0.9761904761904762
answer_preserved_rate,wrong_low,accessible_rho,0.4,,0.8312745098039216,0.8888888888888888,0.9303205128205129
answer_preserved_rate,wrong_low,low_rho,0.05,,0.9721325549450549,0.9924242424242424,1.0
answer_preserved_rate,wrong_low,low_rho,0.1,,0.9603174603174603,0.9836065573770492,1.0
answer_preserved_rate,wrong_low,low_rho,0.2,,0.9486101337086559,0.9763764880952381,1.0
answer_preserved_rate,wrong_low,low_rho,0.4,,0.9083680555555556,0.953125,0.9829120397428405
answer_preserved_rate,wrong_low,projected_gradient,0.05,,0.6960209627329192,0.7633357041251778,0.8240865384615383
answer_preserved_rate,wrong_low,projected_gradient,0.1,,0.5116461222393426,0.5858258928571429,0.6587301587301587
answer_preserved_rate,wrong_low,projected_gradient,0.2,,0.3673263888888889,0.43389289678135406,0.5092592592592593
answer_preserved_rate,wrong_low,projected_gradient,0.4,,0.2610236859182349,0.3305084745762712,0.402620793787748
answer_preserved_rate,wrong_low,random_activation,0.05,,0.9593303807509255,0.9844951923076923,1.0
answer_preserved_rate,wrong_low,random_activation,0.1,,0.9458535696940262,0.9765625,1.0
answer_preserved_rate,wrong_low,random_activation,0.2,,0.9241085705148705,0.9598387096774194,0.9904209464416728
answer_preserved_rate,wrong_low,random_activation,0.4,,0.900625,0.9459459459459459,0.9794520547945206
answer_preserved_rate,wrong_low,standard_delta_pca,0.05,,1.0,1.0,1.0
answer_preserved_rate,wrong_low,standard_delta_pca,0.1,,0.9767337740384615,0.9923659673659674,1.0
answer_preserved_rate,wrong_low,standard_delta_pca,0.2,,0.9464648117839607,0.9761904761904762,1.0
answer_preserved_rate,wrong_low,standard_delta_pca,0.4,,0.9464648117839607,0.9761904761904762,1.0
answer_preserved_rate,wrong_low,temperature_1.25,0.0,,1.0,1.0,1.0
answer_preserved_rate,wrong_low,temperature_1.5,0.0,,1.0,1.0,1.0
answer_preserved_rate,wrong_low,temperature_2,0.0,,1.0,1.0,1.0
confidence_delta,correct_high,accessible_rho,0.05,,-0.0009123231978459351,-0.0007255558667164652,-0.0005473941206069199
confidence_delta,correct_high,accessible_rho,0.1,,-0.0018367354248445878,-0.0014844985625987461,-0.0011258995978970323
confidence_delta,correct_high,accessible_rho,0.2,,-0.003649161935462444,-0.002914907346428519,-0.0022550287536896338
confidence_delta,correct_high,accessible_rho,0.4,,-0.006910581160323573,-0.005432279529774375,-0.00398918211684489
confidence_delta,correct_high,low_rho,0.05,,-0.00017443001162764649,-8.981946734970547e-05,-1.0616334489010904e-05
confidence_delta,correct_high,low_rho,0.1,,-0.00028243192470968624,-0.00012412417841645151,9.9660204949503e-06
confidence_delta,correct_high,low_rho,0.2,,-0.0005262606844214479,-0.0002484607462946986,-2.523649718884948e-05
confidence_delta,correct_high,low_rho,0.4,,-0.0010709153365615121,-0.000561829482546905,-0.00013823734705695534
confidence_delta,correct_high,projected_gradient,0.05,,-0.0189512936810872,-0.014196860590885374,-0.009512928129783303
confidence_delta,correct_high,projected_gradient,0.1,,-0.028092403267094092,-0.018715804819083526,-0.008311998888110376
confidence_delta,correct_high,projected_gradient,0.2,,-0.01199209161270121,0.00220092376502512,0.017267952331519898
confidence_delta,correct_high,projected_gradient,0.4,,0.038637979815830795,0.05451380089578378,0.07178096624797216
confidence_delta,correct_high,random_activation,0.05,,-0.0001566452614021635,6.0897744421639644e-05,0.0002757782304372789
confidence_delta,correct_high,random_activation,0.1,,-0.0003638174350844237,4.049893019825168e-05,0.00045277294832974627
confidence_delta,correct_high,random_activation,0.2,,-0.000704928819277012,5.269631671955821e-05,0.0008539830194439488
confidence_delta,correct_high,random_activation,0.4,,-0.00108463171358954,0.0004346354455772028,0.002020475707524734
confidence_delta,correct_high,standard_delta_pca,0.05,,-0.0006370528218862137,-0.0005200841926413236,-0.0003895893068194017
confidence_delta,correct_high,standard_delta_pca,0.1,,-0.0012416642838921298,-0.0010449908771750782,-0.00085544911857923
confidence_delta,correct_high,standard_delta_pca,0.2,,-0.0025286201124133712,-0.0021670665168700975,-0.00176349870937827
confidence_delta,correct_high,standard_delta_pca,0.4,,-0.004813963686965928,-0.004082852518106139,-0.00328524665389115
confidence_delta,correct_high,temperature_1.25,0.0,,-0.031774298905067735,-0.02965000805332496,-0.027693470731243012
confidence_delta,correct_high,temperature_1.5,0.0,,-0.06288306861873766,-0.05886099330956046,-0.05506067273176358
confidence_delta,correct_high,temperature_2,0.0,,-0.12264201670063041,-0.11617949736493016,-0.10995635253821905
confidence_delta,correct_low,accessible_rho,0.05,,-0.001032746605918826,-0.0005958758052657109,-9.862350145362928e-05
confidence_delta,correct_low,accessible_rho,0.1,,-0.0021948155086001357,-0.0012285450430401246,-0.0001989252467969705
confidence_delta,correct_low,accessible_rho,0.2,,-0.0035147542345518217,-0.0017373143754017273,0.00023121579391115993
confidence_delta,correct_low,accessible_rho,0.4,,-0.0067645616651568355,-0.00299464499415647,0.0008660965252243306
confidence_delta,correct_low,low_rho,0.05,,-0.0006903510906769606,-0.0003554876622398617,-4.505569501664384e-05
confidence_delta,correct_low,low_rho,0.1,,-0.0009956505716027478,-0.0003854166861184116,4.3974593361487124e-05
confidence_delta,correct_low,low_rho,0.2,,-0.0010569184542353282,-0.00035067876840055856,0.0003126239301732718
confidence_delta,correct_low,low_rho,0.4,,-0.0015213014754411822,-0.0002190270894199542,0.0010304215934339423
confidence_delta,correct_low,projected_gradient,0.05,,-0.015800214118780173,-0.005915624392902996,0.0024548999714018235
confidence_delta,correct_low,projected_gradient,0.1,,-0.006599484783396252,0.007752554580238519,0.02150916371884441
confidence_delta,correct_low,projected_gradient,0.2,,0.040872212863600973,0.058662055607066166,0.07623503019536107
confidence_delta,correct_low,projected_gradient,0.4,,0.11941693022327268,0.14391139739284955,0.16385559953947446
confidence_delta,correct_low,random_activation,0.05,,-0.00013682110322399548,0.0002438718949754337,0.0006220327645395885
confidence_delta,correct_low,random_activation,0.1,,-0.0002531015329471489,0.00038186055528383056,0.0010392260463905414
confidence_delta,correct_low,random_activation,0.2,,-2.630104155741108e-05,0.0010889923166357007,0.0023519813260861806
confidence_delta,correct_low,random_activation,0.4,,0.0002846038391759398,0.0023158353939023435,0.004637019625673781
confidence_delta,correct_low,standard_delta_pca,0.05,,-0.001008792790973581,-0.0006963041013825499,-0.0003203776701856162
confidence_delta,correct_low,standard_delta_pca,0.1,,-0.0017218849927302133,-0.001232067467144743,-0.0006741720980530459
confidence_delta,correct_low,standard_delta_pca,0.2,,-0.0025376076912302383,-0.001774143861601879,-0.0007985577474922522
confidence_delta,correct_low,standard_delta_pca,0.4,,-0.005240427307932274,-0.003517838423912484,-0.0015192504187193647
confidence_delta,correct_low,temperature_1.25,0.0,,-0.04208717011606411,-0.037751251067728975,-0.03415875159808388
confidence_delta,correct_low,temperature_1.5,0.0,,-0.07216182415827753,-0.06466801013105461,-0.05866475282492658
confidence_delta,correct_low,temperature_2,0.0,,-0.11220375761094716,-0.10054574379406384,-0.09127857518036311
confidence_delta,wrong_low,accessible_rho,0.05,,-0.0018108479231093613,-0.0014080492806029798,-0.0010196927915145262
confidence_delta,wrong_low,accessible_rho,0.1,,-0.003732991803934853,-0.002923298024987475,-0.0022566071142362957
confidence_delta,wrong_low,accessible_rho,0.2,,-0.007416662698817085,-0.005679148517481858,-0.004273360541668278
confidence_delta,wrong_low,accessible_rho,0.4,,-0.012920215334547158,-0.010076784761767349,-0.007222350600918222
confidence_delta,wrong_low,low_rho,0.05,,-0.0008136268413429251,-0.0004941972858703292,-0.00028438190173241676
confidence_delta,wrong_low,low_rho,0.1,,-0.0012848775849800514,-0.0008775193886842725,-0.000490712584739911
confidence_delta,wrong_low,low_rho,0.2,,-0.0023199132161512382,-0.0015914898665242427,-0.0009651740986295236
confidence_delta,wrong_low,low_rho,0.4,,-0.0046536297486557635,-0.003146554773744037,-0.0018923719194039069
confidence_delta,wrong_low,projected_gradient,0.05,,-0.019779147908394377,-0.013904454988907994,-0.007647537964215719
confidence_delta,wrong_low,projected_gradient,0.1,,-0.020199438384316013,-0.008448392205097688,0.002165391646342894
confidence_delta,wrong_low,projected_gradient,0.2,,0.012682201782542103,0.027952223240032575,0.04087138654704202
confidence_delta,wrong_low,projected_gradient,0.4,,0.07280067713829166,0.09142582832361112,0.10822635998210688
confidence_delta,wrong_low,random_activation,0.05,,-0.0003323722016367811,-7.141333025864616e-05,0.00021558835586553415
confidence_delta,wrong_low,random_activation,0.1,,-0.0006102344047049276,-0.0001323260115446978,0.0003558759973704513
confidence_delta,wrong_low,random_activation,0.2,,-0.0007631119279121149,7.947523184967387e-05,0.000976751458689573
confidence_delta,wrong_low,random_activation,0.4,,-0.0008341850591456479,0.0007992233893045486,0.0024546710439910064
confidence_delta,wrong_low,standard_delta_pca,0.05,,-0.000653602633819829,-0.0003648019275587777,-7.500311372531522e-05
confidence_delta,wrong_low,standard_delta_pca,0.1,,-0.0010400308868746308,-0.0006650157199640239,-0.0002729976257556708
confidence_delta,wrong_low,standard_delta_pca,0.2,,-0.0021796279493123223,-0.0015202150158400707,-0.0006888862397009985
confidence_delta,wrong_low,standard_delta_pca,0.4,,-0.003963897256061481,-0.002755903300980661,-0.0012034038476633412
confidence_delta,wrong_low,temperature_1.25,0.0,,-0.03746359382483915,-0.03473069374412899,-0.0322492818043757
confidence_delta,wrong_low,temperature_1.5,0.0,,-0.0640992405972229,-0.059511395492408886,-0.05535341281581348
confidence_delta,wrong_low,temperature_2,0.0,,-0.09926357131625405,-0.09239138817907167,-0.08615254454833891
mean_confidence,base,none,,,0.5651536072524491,0.5990925344043543,0.62854798121036
semantic_drift_proxy_mean,correct_high,accessible_rho,0.05,,1.6201549307196902e-06,1.8391813441142103e-06,2.0948783821878945e-06
semantic_drift_proxy_mean,correct_high,accessible_rho,0.1,,6.249739082166084e-06,7.103620230951179e-06,8.173903396282914e-06
semantic_drift_proxy_mean,correct_high,accessible_rho,0.2,,2.489491243631512e-05,2.8255846581357527e-05,3.155266421395518e-05
semantic_drift_proxy_mean,correct_high,accessible_rho,0.4,,9.956233799038643e-05,0.00011231416142134889,0.00012533087517293152
semantic_drift_proxy_mean,correct_high,low_rho,0.05,,5.780774051804573e-07,6.954062917846576e-07,8.521783214562632e-07
semantic_drift_proxy_mean,correct_high,low_rho,0.1,,2.0566562982972774e-06,2.449007138821407e-06,2.9791008297671606e-06
semantic_drift_proxy_mean,correct_high,low_rho,0.2,,7.387188681518645e-06,8.779980530615312e-06,1.0675206706016748e-05
semantic_drift_proxy_mean,correct_high,low_rho,0.4,,2.788549274939498e-05,3.406431204207244e-05,4.2364311957554484e-05
semantic_drift_proxy_mean,correct_high,projected_gradient,0.05,,0.0009391243517684613,0.0009499912426261929,0.0009591107042266194
semantic_drift_proxy_mean,correct_high,projected_gradient,0.1,,0.00367787310989986,0.0037274683747505685,0.0037667218321488605
semantic_drift_proxy_mean,correct_high,projected_gradient,0.2,,0.013632292490305177,0.013864763264779792,0.01407211161071728
semantic_drift_proxy_mean,correct_high,projected_gradient,0.4,,0.04223603209750409,0.04328242354671279,0.04433590821043717
semantic_drift_proxy_mean,correct_high,random_activation,0.05,,1.4622856720487926e-06,1.8061346110610393e-06,2.1540411931233253e-06
semantic_drift_proxy_mean,correct_high,random_activation,0.1,,5.677943423452027e-06,7.067991507827354e-06,8.396611402757099e-06
semantic_drift_proxy_mean,correct_high,random_activation,0.2,,2.15711887444805e-05,2.7155451692563452e-05,3.273150969275779e-05
semantic_drift_proxy_mean,correct_high,random_activation,0.4,,8.693755698997633e-05,0.00010851737473865327,0.00013076122163739113
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.05,,1.0315142561721114e-06,1.1228068212333446e-06,1.2340811258538602e-06
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.1,,3.1742650984555844e-06,3.386165390018445e-06,3.6453474755433352e-06
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.2,,1.3047556769567339e-05,1.3485650337542652e-05,1.3891749243820779e-05
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.4,,5.045315855566535e-05,5.181354612198959e-05,5.306363707061639e-05
semantic_drift_proxy_mean,correct_high,temperature_1.25,0.0,,0.002057856808150795,0.002205497360428939,0.002351468277730377
semantic_drift_proxy_mean,correct_high,temperature_1.5,0.0,,0.007389570296021078,0.00784868267027386,0.008294371089951198
semantic_drift_proxy_mean,correct_high,temperature_2,0.0,,0.023343307485716037,0.024446304909538735,0.025508061432409225
semantic_drift_proxy_mean,correct_low,accessible_rho,0.05,,2.8334137911293186e-06,3.373820111845807e-06,4.032254097881296e-06
semantic_drift_proxy_mean,correct_low,accessible_rho,0.1,,1.1893679705933818e-05,1.4510053507575171e-05,1.7594129658123984e-05
semantic_drift_proxy_mean,correct_low,accessible_rho,0.2,,4.464152782536888e-05,5.608528845425579e-05,6.753557905157089e-05
semantic_drift_proxy_mean,correct_low,accessible_rho,0.4,,0.00017721970906508594,0.00022401271146246874,0.00026998598647242467
semantic_drift_proxy_mean,correct_low,low_rho,0.05,,1.7461134809384876e-06,2.4320581331336665e-06,3.202592236521565e-06
semantic_drift_proxy_mean,correct_low,low_rho,0.1,,6.5785948205683585e-06,9.704569682438905e-06,1.2936814084976549e-05
semantic_drift_proxy_mean,correct_low,low_rho,0.2,,2.113195185696444e-05,3.134944281019014e-05,4.099191389383313e-05
semantic_drift_proxy_mean,correct_low,low_rho,0.4,,8.31110133959153e-05,0.00012050912459009915,0.00015841604650584094
semantic_drift_proxy_mean,correct_low,projected_gradient,0.05,,0.0010133805724985572,0.0010412210595119572,0.0010719228163345565
semantic_drift_proxy_mean,correct_low,projected_gradient,0.1,,0.0039889028828088684,0.004107503201635627,0.004224757438037116
semantic_drift_proxy_mean,correct_low,projected_gradient,0.2,,0.01484264576877878,0.015310357285963194,0.01578526708316145
semantic_drift_proxy_mean,correct_low,projected_gradient,0.4,,0.04645887419923803,0.04813497507010114,0.04976434146685941
semantic_drift_proxy_mean,correct_low,random_activation,0.05,,2.181617288014529e-06,2.724512588503154e-06,3.395759881329851e-06
semantic_drift_proxy_mean,correct_low,random_activation,0.1,,6.6231610070295946e-06,8.47784048600712e-06,1.0853824378476354e-05
semantic_drift_proxy_mean,correct_low,random_activation,0.2,,2.311275691393283e-05,3.0358356519153273e-05,4.0014359445851495e-05
semantic_drift_proxy_mean,correct_low,random_activation,0.4,,9.112829117866595e-05,0.0001193016119682706,0.00015853350632046562
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.05,,1.758031362181481e-06,2.188807113885654e-06,2.6999923410001042e-06
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.1,,4.1505658455285776e-06,4.679138601481422e-06,5.308860612122006e-06
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.2,,1.4371084601071996e-05,1.5308598688996832e-05,1.6237376780133417e-05
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.4,,6.0061466169314007e-05,6.238827215236867e-05,6.521621855461032e-05
semantic_drift_proxy_mean,correct_low,temperature_1.25,0.0,,0.0015589908565644792,0.0017241513618162284,0.0019351516177420693
semantic_drift_proxy_mean,correct_low,temperature_1.5,0.0,,0.0046732086176229,0.005165578091649218,0.005785535461295705
semantic_drift_proxy_mean,correct_low,temperature_2,0.0,,0.011542848932276473,0.012712185855564499,0.014189653002284627
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.05,,4.8183273276800055e-06,5.628627937743845e-06,6.512819363809025e-06
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.1,,1.718679859267334e-05,1.9725888924416686e-05,2.226177079197251e-05
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.2,,6.715016779240644e-05,7.648011942503911e-05,8.720691309779138e-05
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.4,,0.0002604209003218217,0.00029741447262304917,0.00033635590538671757
semantic_drift_proxy_mean,wrong_low,low_rho,0.05,,2.3900757222360922e-06,2.9780991332447566e-06,3.842932415600175e-06
semantic_drift_proxy_mean,wrong_low,low_rho,0.1,,6.945434484124713e-06,9.18631275468422e-06,1.1424931811147071e-05
semantic_drift_proxy_mean,wrong_low,low_rho,0.2,,2.3966739643220383e-05,3.2067247289027413e-05,4.155828964840415e-05
semantic_drift_proxy_mean,wrong_low,low_rho,0.4,,9.868390606379629e-05,0.00013029538844917633,0.00017003051465582536
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.05,,0.0010507623312335933,0.0010708688580181088,0.0010894139363873004
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.1,,0.004111333182655312,0.004194428088807123,0.004270961665838378
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.2,,0.015216528518004022,0.015580034457825123,0.01588240614563076
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.4,,0.047320476079034376,0.0486683825656388,0.04985556792932394
semantic_drift_proxy_mean,wrong_low,random_activation,0.05,,2.1667889795353592e-06,2.669260694990732e-06,3.2614500229035874e-06
semantic_drift_proxy_mean,wrong_low,random_activation,0.1,,6.97897386716015e-06,8.850728357284575e-06,1.1028774249226044e-05
semantic_drift_proxy_mean,wrong_low,random_activation,0.2,,2.4385553888449993e-05,3.21720352338977e-05,4.031718929271752e-05
semantic_drift_proxy_mean,wrong_low,random_activation,0.4,,9.387389686747756e-05,0.00012666494206509728,0.00015765729578046757
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.05,,2.13370361663218e-06,2.479212266559328e-06,2.8401518120851413e-06
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.1,,5.14307553393911e-06,5.449276383624524e-06,5.7707491553506346e-06
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.2,,1.6122879052635153e-05,1.6802033140440715e-05,1.7355605641589596e-05
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.4,,6.460979228396728e-05,6.648358530954394e-05,6.823313101777705e-05
semantic_drift_proxy_mean,wrong_low,temperature_1.25,0.0,,0.0015014736654036904,0.0016034762649029728,0.001713078148960907
semantic_drift_proxy_mean,wrong_low,temperature_1.5,0.0,,0.004506826697466467,0.004805954228055003,0.005122898369753241
semantic_drift_proxy_mean,wrong_low,temperature_2,0.0,,0.011163578023030299,0.011869575526808167,0.012658168170616687
